id,code,version,name,description,sequence,interrupt,create_time,update_time
5631958b-40e7-45c8-8f7b-b447c3d8e9b4,M1778745678706,0,直线,,2,0,2026-05-14 16:01:23,2026-05-14 16:01:23
5c2b6075-3f7c-4b6a-8781-e1cdd74c9dc5,M1778746618363,0,沟壑,,2,0,2026-05-14 16:17:04,2026-05-14 16:17:04
6075b08e-0291-4cb5-a8c7-8d388fe1674e,M1778746640086,0,切区,,2,0,2026-05-14 16:17:36,2026-05-14 16:17:36
ac444d18-2df8-47ca-8d04-e35fda0185fe,M1778746391017,0,曲线,,2,0,2026-05-14 16:13:16,2026-05-14 16:13:16
ec59ba95-e151-4e4a-8b5c-b81eb8527961,M1778746740853,0,云台,,2,0,2026-05-14 16:19:06,2026-05-14 16:19:06
